cluster_id,cluster_type,profile_ids,event_type,primary_asset_or_service,business_function,start_date,end_date,evidence_ids,evidence_count,anchor_evidence_id,anchor_source_type,evidence_strength,entity_summary,impact_keywords,cluster_summary,confidence_score,publishers,urls,last_updated
CL-000162,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-03-02,2026-03-02,EV-531B855DE1,1,EV-531B855DE1,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,Al Jazeera,https://news.google.com/rss/articles/CBMisAFBVV95cUxOeHFjMUtYX0FSS1BZcWpsSlQ3LWxwaWd2T3BxLV80cDc1dGJhb1U1ZDczTENRTzQ0aVpiUXdjVlc5OTRQa0RUU1RVZFdhUzNtRWZHUzNueGNpTDZLbmZ3VU1LOEFZVXhSZVNJcWtVeEU5dUtrR0ViUjVKSkhBYkdkVHA5dXdxRGhtSEUyMmlxaUNCdmZfNFZwR3FLd2pDYlEwdGxkRXUySEJ5eHhGRnBFedIBtgFBVV95cUxQQmp0TFVsUHE1ZlNUVEJPaGx4eVZMcUtnWlVxM2tnbTduX0diWUkzdFd3LWNqZnJOVU1LMXJhVzdWeXBoODhwdjFxRTlIdkVNOFg5LTNwWjhKM2t0MlFLajl5Ri1LM042RVItZ21vQXNoTHQ4WktBcTV5SkpSQ1V3N2hmLWxuOVYxM2JSWHVTYWJTeThvcTFtSVFsenNfVDFKb29hdk1HdmF4OFlCWmtmdVFrSHJVZw?oc=5,2026-04-08T19:05:55
CL-000163,INCIDENT,SP-002,OUTAGE_APPLICATION,applications,Order Processing,2026-03-03,2026-03-03,EV-4EC1A653B8,1,EV-4EC1A653B8,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Order Processing.,0.55,CFO.com,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQcjBkZ2ZOQllRRDQtVXRuMzMzQTZrYVJmeGZ6bGVuRUlBdjBicnN1QW5aUk9VLU1uWHRTU3V4N202REFMWGJaVjNmd0Z6ekowMU9Mak9IS0xjbUlEcVN0TTE5NWtKVlRUUE1zT0lZLTFnZ3QxYnNMRVBQRlpSUWFsUlZWeWVrd3JKOXYzem53UTZEZm5nX0NGenp4bG5jb1NKTHZWYjhidk14cWlpYU9jUi1DZmNMNkZU?oc=5,2026-04-08T19:05:55
CL-000164,INCIDENT,SP-005,UNKNOWN,availability,Cloud Infrastructure,2026-03-03,2026-03-03,EV-B111FD56A2,1,EV-B111FD56A2,news,Weak,,,UNKNOWN affecting availability in Cloud Infrastructure.,0.5,The Times of India,https://news.google.com/rss/articles/CBMiqgJBVV95cUxPYjNzamVCTTNBbWJNa2hoeUVySkh0WmhROW8xdTU3TDBud2lVN2MxYU9FMnNHWWRldGRJT0Nvb1RhbmxNOUpIY09iTlhwcnZsYmV5Y3k4dkxhUlp5aUdXRVMzWTN5RWlkanVycXpkMFY1aGJQQnhuSHBLd01aSWtqQlRFQ3hCZmVsblZuRzJ3enA2STZKV3l4UWdueDdkYUVIaldLY3FtQ2VuWFpoV0s4LWNyWm9GTmZtTHFpbnQzT29CbmlmZmpEUHByUHQ2TnBNN2FEbnY3Y21wWmlCNGpjclJpU1cyd2FLOE9FYkJfcWRQRnB3Rjh6LWVVbTdWbzBlbTZqeFZEc3RXeVhwMnNrNFRJcVJoUDRJemk3WkYyT195VmJrRGE5c3Z30gGvAkFVX3lxTFA2eFRVbUxNTVdCZ3NCbTFsbWdOcFpsYUN5amhOcndpRUZUWU10QlJSNDZsOVNZc3ZZYXNhM1pteWR2eUd2MGFPUjlQRmtaZG1RajZGOWhwbm9HT0pCVVZHRXMyUl95RFBNempoSkpRbVFGekpZVGVNa0oyU1p5SE40bnFWNGtnWHFidzBKMlc1N0tDSndwRmVnMGpIZUx0ZWVOOURZRmxWN0R1MG1jUk01a0hiT29pMzBUcGp6NFY5UnExd2VRN3ZLRzZXeDNKbnRYYUxMdDFWWVBsNURGRUhwVGh0YU8tcUw3dDZaXy13T2ZNdmdFRlp6cEVWbG1adEZVTEZPMnhCSkcyYnRsb2Vfc0M1N0VWQWJkOTBldHV5SzFVTVBLeW5QR2xqQkxWZw?oc=5,2026-04-08T19:05:55
CL-000165,INCIDENT,SP-009,UNKNOWN,cloud,Network Infrastructure,2026-03-03,2026-03-03,EV-0A0E707D76,1,EV-0A0E707D76,news,Weak,,,UNKNOWN affecting cloud in Network Infrastructure.,0.5,Reuters,https://news.google.com/rss/articles/CBMixgFBVV95cUxObEZGODhUazJocmh0R05fQTZQbjMxS01KYXJITXhFX2lJTGdVSEF2aDdHMTFqemVTOHlscUFNaHBkMFBSR1YzZEtETzZ1Y2EzdWVoZW11UkFvOTNGUFlkVURwcGJ4bkxBTjZMSmpPRm4yUjhna2o4dUc0MWUyWnEteE1aWk9MN0UySUV4Y0ZBUTllQXIyNTFFOUlyWU5vZkRULWFLVWtyRzlIWjV4aHduRE5uU2dwUUdJUHgtVmdtdDFlWTBMVkE?oc=5,2026-04-08T19:05:55
CL-000166,INCIDENT,SP-009,UNKNOWN,UNKNOWN,Network Infrastructure,2026-03-04,2026-03-04,EV-5C7B03D21A,1,EV-5C7B03D21A,news,Weak,,,UNKNOWN affecting UNKNOWN in Network Infrastructure.,0.5,Trade Brains,https://news.google.com/rss/articles/CBMirgFBVV95cUxQcDFNZGNOcW9waE9TWjhTTjdxeUVuVzhRN0ItdkJQUG9UYXRZYk9DRDBEcDREOG1mMlZBaldzekN3amUxLWJOMGRmTEd0RmctbG9qaGJHbU5oekM2SENNZXZ2c3JGSVBkeDNqWS1DWVY2X3VxZWxSUUN6TFRzaHR4Z29aQWV0NWdpOHJiQXROY3YwcTU1eVJHWDJXN2xudHQ1c1NVWGR1bkV3MzZOY1E?oc=5,2026-04-08T19:05:55
CL-000167,INCIDENT,SP-002,UNKNOWN,UNKNOWN,Order Processing,2026-03-05,2026-03-05,EV-C4EFF005F9,1,EV-C4EFF005F9,news,Weak,,,UNKNOWN affecting UNKNOWN in Order Processing.,0.5,Uber,https://news.google.com/rss/articles/CBMiY0FVX3lxTE43eldXYWF1STYyV3Q2Z3FNWnd2elpjdHhJMF9LLXhna2xBaC1QNmxDUEZUSXdLWGpUMWpaajJONVJQWWVNb05tZVpTamlXZjNZTk9vT2NpVENOMURFM0l1QnJNOA?oc=5,2026-04-08T19:05:55
CL-000168,INCIDENT,SP-007,UNKNOWN,UNKNOWN,Cybersecurity,2026-03-06,2026-03-06,EV-7BA7376018,1,EV-7BA7376018,news,Weak,,,UNKNOWN affecting UNKNOWN in Cybersecurity.,0.55,Sourceability,https://news.google.com/rss/articles/CBMinwFBVV95cUxQU042aUx5Y3BQSm9fajIwQ243RWl2UkVWcWRXVkxuMmFtRDc4OG5mVmRxcE1jOU9uaXZDRTE4QzVseXJYQUFtNFdiX1d4SDAycEFpdzlhNFhESmdtM1hXc19XajRZd1VXSmZPbWpXalJKbEFrNVV2alI3S1FJdVBZR3kxSWJid1JkcUZYTWRTY2VEczNiYUVpUnJJYzVrM1E?oc=5,2026-04-08T19:05:55
CL-000169,INCIDENT,SP-007,SECURITY_RANSOMWARE,UNKNOWN,Cybersecurity,2026-03-10,2026-03-10,EV-05772ECB78,1,EV-05772ECB78,news,Weak,,ransomware,SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity.,0.75,Insurance Business,https://news.google.com/rss/articles/CBMixgFBVV95cUxOdEZuSGZJX000T0FXbE1XQjkyX29EQUViRHAwMUJmcHJrZXlENFY2WWFhRHMxT0VwYkFmNURjaGJ0QlVUQUxaNEtHZjFiT3RVQ1hGSnBJdTJfZzV0VXB0VlpDRmVjTGZ4d2lSd0U1UWhPemNJYzE5N1JjNjBwZUFPUXV3RTFQTE84eWdldk1yVXVSN2JOZVlON0hTMWxyMFhkTlI5ODZCMVRrTHlUUGMzblJhTWFMLUVHdndQU2JpMUpKdnBNbEE?oc=5,2026-04-08T19:05:55
CL-000170,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-03-10,2026-03-10,EV-DD72CB4897,1,EV-DD72CB4897,news,Weak,,breach,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.75,Cyber Magazine,https://news.google.com/rss/articles/CBMiYEFVX3lxTFA3ZkFMR2NkVVJtMGY0dTA0NXpWck5WWDhzV2tUNkdnSjNZZHEyeklpTnpndkF5YUpWSERIb0lLeGJPYXFYZ2FhMW54RHdBVXlQcFRVUkNvUEkyZFk3V294Zw?oc=5,2026-04-08T19:05:55
CL-000171,INCIDENT,SP-009,UNKNOWN,network,Network Infrastructure,2026-03-10,2026-03-10,EV-DD1543E6F4,1,EV-DD1543E6F4,news,Weak,,,UNKNOWN affecting network in Network Infrastructure.,0.5,TechTarget,https://news.google.com/rss/articles/CBMirAFBVV95cUxPLTh3YzkyaEFQLVBBUjVqODgxY1FwYXg5QVdCcGR0d2VYWVRxVlJlMUdaVV84UW1FZmhWQ3owU0ZxVi1aUWRTMkNDNTNnSFRpNDAxR0pMbTgxeHFHXzZLamwzUXNxRzhoaUFaWGxLSnQ1UjlMUzdoQnlYUjRZeGE2LWloZnBEdzZ2RzFaUktFdG5LTlRtakZmYzctNXB6V2xzdUtjcldOOWZ2am5o?oc=5,2026-04-08T19:05:55
CL-000172,INCIDENT,SP-005,OUTAGE_CLOUD_REGION,cloud,Cloud Infrastructure,2026-03-11,2026-03-11,EV-AAD03F6D2D,1,EV-AAD03F6D2D,news,Weak,,outage,OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure.,0.7,Modern Ghana,https://news.google.com/rss/articles/CBMilgFBVV95cUxPNlFaYndIQVhocjBQU2tPYnV4dExfSC05MzdSTXN5SFZnd2k1WURuMkdvLVNkWEY3TFVmalByUTNhQXhwOWRfUE5ub0ZhbjhfQnJuRlJKaFJFUk5pcTZ1SXhvNnBtOW5vWGh5eWtMVUgwcmVPdkJpYzlVUG5mTHZDc2s5SFZubVBOWlRJdFIxRHQ3aUR2a1HSAZQBQVVfeXFMUENfOGViNUI2VUJNSkRZVEVmbEg2YmJOaV8zOXpZa0tEYUlacjRfQXk0RmVvR1dCNWRpdkVSeGRjMFVJbWlGSnVVVHgwUnVpRDVQdmpfb3oxZm9IUVFpZG9TczBFOF9TYzdtVXVacFpEREItbkFUNjV2YWktQVJZaG9ZcGNNd1hlWEtwMTRkZHNjdDB2cg?oc=5,2026-04-08T19:05:55
CL-000173,INCIDENT,SP-014,OUTAGE_APPLICATION,applications,IT Operations,2026-03-11,2026-03-11,EV-898DB64F17,1,EV-898DB64F17,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in IT Operations.,0.75,MedTech Dive,https://news.google.com/rss/articles/CBMipwFBVV95cUxPaDVPd2o2dHpnWjRqbC1nUHdfQ3IyaXlwbGl5SUxVTkd0NUFkTngxZzczN3pGdjI2TFNObUYtOUJDQnpISGc3UGh1UHdMUlZaWm5ScVQ5MWNNNXNPV04yblRVYXcyU01tMDFPSVcwS0pBYXlRakpTLUdZVkl1VVBBU2g0ZkZKVUM1RWt1aTczVTlYQUtwRDM5VWx4WVNtMzZSVVc3azRDWQ?oc=5,2026-04-08T19:05:55
CL-000174,INCIDENT,SP-014,OUTAGE_APPLICATION,applications,IT Operations,2026-03-11,2026-03-11,EV-83AE99A21B,1,EV-83AE99A21B,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in IT Operations.,0.75,Newsweek,https://news.google.com/rss/articles/CBMif0FVX3lxTE8xUk53RXJXQWFvSFp0UXk2SFFYdEZSbC14Qm8yRTl3VFlwV0JnMDRhbzZHelFmRzBaR3RQdXJjb1VvS2ExRGk3UUZ1R0hLNEk3VVJKSkZTdEFwUWdETEp3VS14NUxnYzh0OW5nM256UnpETmdUWUh6bW9XUTNxc0k?oc=5,2026-04-08T19:05:55
CL-000175,INCIDENT,SP-014,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,IT Operations,2026-03-11,2026-03-11,EV-24900170B8,1,EV-24900170B8,news,Weak,,,CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations.,0.55,Crain's Grand Rapids,https://news.google.com/rss/articles/CBMisgFBVV95cUxPdmhIeVZrZmx3b096R0xuV25CNG8zUVU0NTYySlZHaHlmRTU4eWFrTDVRQm1EYWk3OHA3Snhhc0pPRjNRa0NJQnF2TWxqNnd1bldiRTN0QzFwczZyVDlsNktIT1hxaUIzLW4yLTgxdFVidUlpNTZUTHpBN3M4T2ZtUGlNeTVNd2NYMmk4VWpqV0VLTnlLc2R4LTA5eFF0VEdYUUVDd1NZdjdSYm92UjFmM1hn?oc=5,2026-04-08T19:05:55
CL-000176,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-03-12,2026-03-12,EV-B32B04F155,1,EV-B32B04F155,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxQYi14a2JoTGJTc3dmMDJ4WW5rMUlsRFlNVzQ0Q1JDYTVtUlpTUXd0c1RMNmhsZngzeEVIdnhaRUhFNnpVMXNranVSUkRBbTd1T1RtVWg5U0s5ZHpKYXNUWi1pLXJDdXlyTnRZSVBuVnoxbVp2d0h2Ums5dFZKLUlWdFB3NVdkV0Y3N2ZsSzNiUHZpTjFSYVlnbUxSYzJHcmE1U0lERUdTSnBCOTZWNGpoYXBqTmI?oc=5,2026-04-08T19:05:55
CL-000177,INCIDENT,SP-013,DESTRUCTIVE_CYBER_ATTACK,endpoints,Security Operations,2026-03-12,2026-03-12,EV-BE97B3973F,1,EV-BE97B3973F,news,Weak,,,DESTRUCTIVE_CYBER_ATTACK affecting endpoints in Security Operations.,0.7,SC Media,https://news.google.com/rss/articles/CBMisAFBVV95cUxOb3pEQUdaLUtUa1ZheUlzdGVabVV6MF9vUUpMX3I0bWNrY3NFN3VnYnowUTRNTklWLVBjdnBJR1VoRTR2RXEzYk1ud2htWEp6X19hRnZtUFB2RFJzSmZVc3JRY0N6Z19WZDAtWnVwVG5ic1hKMldTRWRFcXdXOC0yRWJUTVZ2LVBLLXFxRy1yYmNJV3ZEZVJrcU5yUm9IWDNvRkxoT3ZBbTMxaWk4anV6UQ?oc=5,2026-04-08T19:05:55
CL-000178,INCIDENT,SP-014,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,IT Operations,2026-03-12,2026-03-12,EV-AC78C5F6BE,1,EV-AC78C5F6BE,news,Weak,,disruption,CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations.,0.75,Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxOMy1EbzIyRHhSSEdoT3JpOWY4bU1uQUlzUC1FcEl2TGNRZ04xNDQwM0xtdjBqQ0xGU2cwSjB2UG1kZjdKMUhfRkRBUXpFRnI3eERPUE9Jd01KMHFsQkttYjlZaWZzclU4M2h2T0xOQ3NBLTBKcXZNLVdSdTNfbjBsT0lDYzNKb1JJVFlBWXhuSTFnRUQtSG9WSFdFdmNBRmFEaWFnU1NKR1ByRGZhOEZEQjhwQWk?oc=5,2026-04-08T19:05:55
CL-000179,INCIDENT,SP-014,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,IT Operations,2026-03-12,2026-03-12,EV-5FE9B035BA,1,EV-5FE9B035BA,news,Weak,,disruption,CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations.,0.75,WSJ,https://news.google.com/rss/articles/CBMingFBVV95cUxPUnhNU1loWE9aUWhNM3NvZTA1cXllQVRQaXlwd0I5aDNtWFZPVG4tV21MdWhodE5aZ05FQWs0VkJvQTBNZjlVMjJBNzVWLU1JUWpiOEM4QVd1X3Z3TGxWaElLbS1JckM5UTlWMTFsd0hwdFBPVlF3WE5VcjVON01Cak1UakFYa2tXUTRQM2RpV1V0eC1pLW1VY0xDcS1xQQ?oc=5,2026-04-08T19:05:55
CL-000180,INCIDENT,SP-007,UNKNOWN,UNKNOWN,Cybersecurity,2026-03-13,2026-03-13,EV-BF7151BF1A,1,EV-BF7151BF1A,news,Weak,,,UNKNOWN affecting UNKNOWN in Cybersecurity.,0.55,VoxUkraine,https://news.google.com/rss/articles/CBMic0FVX3lxTE9CSTREZHFEcmhjV3NkZF9seDRxa3Y5WUY0aVRYalhPSDdZQWhuT1BVQ2IzSU1hMUtQdWUxY0NYek5RLWtKOFZjWFNvb004SU5PQ2JVUG93bjlnQWNadE0wZzRmdnh6bVZIUTJoWDFEa0VsdkE?oc=5,2026-04-08T19:05:55
CL-000181,INCIDENT,SP-009,UNKNOWN,UNKNOWN,Network Infrastructure,2026-03-13,2026-03-13,EV-C528AB35EF,1,EV-C528AB35EF,news,Weak,,,UNKNOWN affecting UNKNOWN in Network Infrastructure.,0.5,TechTarget,https://news.google.com/rss/articles/CBMipgFBVV95cUxPTDV5TGRydXNBWFVxUGUwZlJzSUtpdXQ0Y3loY2kwQkFtTGJBdFVzLTFLUFc5RlpaYlZFdnk0UHJMeFpTSnBBQ0d2OEQ4c1BZbmJ5MTJmOGp6aF9kZ1g4cmpCcFpadEpnbVZJY2F1QV9qWVF6TklfSmRBNlpYd0VVUmNwSXBGY0xOT2dPaV9QV0NtSFRGMm5GODVvN0dWSE8zSnpKRDhB?oc=5,2026-04-08T19:05:55
CL-000182,INCIDENT,SP-013,CYBER_OPERATIONAL_DISRUPTION,systems,Security Operations,2026-03-13,2026-03-13,EV-A90A824236,1,EV-A90A824236,news,Weak,,,CYBER_OPERATIONAL_DISRUPTION affecting systems in Security Operations.,0.5,Arctic Wolf,https://news.google.com/rss/articles/CBMiswFBVV95cUxQSm43TlVoTjRHdG9ZZGZQeDFBWWN6em1ySl9ONmNNNDlxLXdrXzdnaWFFemZKVDlGR2lVTGx6MHdhZHJ4ZU9vZWZzc2VoNWRzN1ZpWU9FTzhhVDVvUkZjTG5rd0tTSnRBZl9WMTc2Njd1ckdhS1lwQ0syNFlWdUNDOW9tQUEzZjNDMVllUW1Td19ZdzF6OXlTQ014bFlGOTRPblMxcHAyUWJLZGZPNHhMRHFGNA?oc=5,2026-04-08T19:05:55
CL-000183,INCIDENT,SP-013,UNKNOWN,systems,Security Operations,2026-03-13,2026-03-13,EV-A50248FA72,1,EV-A50248FA72,news,Weak,,,UNKNOWN affecting systems in Security Operations.,0.5,Healthcare IT News,https://news.google.com/rss/articles/CBMihgFBVV95cUxNc3QzX1lMX1AzcDZ4ZlQwb2YyMWdWSmVXenB3N29pcHR3eUVKcFp2c3FWMG5rcWN2N2RscC1uLWRwZ0R6Q2hidnEyZ1VBMU53YjZGMGhrVXpEZ1BNTTFUUHBjb01DZU1Hc1pvNzR1Q3RkRGJUSWV0NW1mXzhFUlFiVFV3OC0xUQ?oc=5,2026-04-08T19:05:55
CL-000184,INCIDENT,SP-014,UNKNOWN,UNKNOWN,IT Operations,2026-03-13,2026-03-13,EV-95B4FF13C5,1,EV-95B4FF13C5,news,Weak,,,UNKNOWN affecting UNKNOWN in IT Operations.,0.55,24/7 Wall St.,https://news.google.com/rss/articles/CBMisAFBVV95cUxOSlZVOFpBYUdxT1ZpODJZdmxBNHlUWGdBNEVkV1NPYVJPUUNQaFJYXzRuS0l6dGFmZkgwcWM0UEZqRzZZS0RzX2dMQUNWZnlGWXJNTnhoOXVZNWF3OWVLNTl4QVMtczhUbS1HNlAydmhwQVEtNkVRb2hlNURWRzloVWxsc19HaUNuZ0dfRlBHS0Q0R2hST24zSWtLdUNlUlMyZEdDMm5MbXRKUzB5V25MTQ?oc=5,2026-04-08T19:05:55
CL-000185,INCIDENT,SP-010,UNKNOWN,UNKNOWN,Physical Infrastructure,2026-03-18,2026-03-18,EV-99931205CA,1,EV-99931205CA,news,Weak,,,UNKNOWN affecting UNKNOWN in Physical Infrastructure.,0.5,infoq.com,https://news.google.com/rss/articles/CBMicEFVX3lxTFBmVDR4SC1ULS14eUFjc1hNM1JYWmJTYTVKelJ1TXk0djJKeGlkY0wxMlYwV3YweFR1cEJDSnd5c3FZcFN3d24yaDNWdE1fV05PemZmRUh1enJoMEhaXzVYbDdzR2xfMHkxMmRRa04wbFU?oc=5,2026-04-08T19:05:55
CL-000186,INCIDENT,SP-013,DESTRUCTIVE_CYBER_ATTACK,endpoints,Security Operations,2026-03-19,2026-03-19,EV-1E56B7285B,1,EV-1E56B7285B,news,Weak,,,DESTRUCTIVE_CYBER_ATTACK affecting endpoints in Security Operations.,0.7,TechCrunch,https://news.google.com/rss/articles/CBMiygFBVV95cUxQelcwX040djlSYURiU3RsQnBOQkRQYy1HYThWbVN6NENUcjRmLUp1WFI2TkhKRUFfaEQyOXlhdGNZOUNuQXppdGpPVnV1OHJMUE5XMXc4ek1BSjdHMzZZYWhDUUVMOFhzS1ViZUVIVGdLbXZ5QzNCdGFGNkRpNEk2T1pRaEhsd01PSzZlOGlJbFdRejRBV0tmODBMc0Y0ZWdwRVBnSTJNY19lWXFRWWllcWZzcmtpVFl1Z0E3XzBVS0xzOVVMdENXclln?oc=5,2026-04-08T19:05:55
CL-000187,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-03-20,2026-03-20,EV-0AF8B4B3F8,1,EV-0AF8B4B3F8,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,ABC News,https://news.google.com/rss/articles/CBMipAFBVV95cUxPb21XUjVrYTNUMTloOGNOU24ybWhuQkUwSXJKWDVPeTNnVWZ3aG1rSjcyQjNKaVVyZ1Q1TzJLLVJTUlZ6cWJ3MC14SnBkbWV3ek5EWHFFSUItZGFnSWhQRGtGcHVWeXkwaDJtZHdLUFBIbHlydjFlejBTQjduRnMyOWR5MUlybmRUNXRjTnhVVDRYeG9ZVzhmckxiN01EWWZFQ0VxWNIBqgFBVV95cUxNRnFuX2g2bE5DRkQwR1N6cjJFalc3SGRYaFBjLUVXb2U5MGxNeml3MXA5S1JCX3psU3VBRHVpZXBKUm0tWlQ5bkk3ZmdqTGtBbGo3U3hwekt4YU9jUUIwTXZvVnlrVWV3VjM4UERZa3ZaNUlNV3c3eW1lNFE0UXdRMlhyak1CbHhxLXIwc1FuS2x1WWZZVkRqMjRBVlRfX0Q0amVKSkRtZXhLZw?oc=5,2026-04-08T19:05:55
CL-000188,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-03-22,2026-03-22,EV-10DC6AB566,1,EV-10DC6AB566,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,Haaretz,https://news.google.com/rss/articles/CBMijgJBVV95cUxPNVFvbFlsU3VoSGp4YXE3b0kyeWtUdzdKWnVKN3RWdWFIdWtNY21Pck94bElyODhwVVJVUUFoUWtza1NTVGo0c0pzcWpwMXZoLVRlS3RYMU5ibVBYZ2E2Mm0wWkM4RW9QOS05UTBtYmpMSWNOa2Yzd3M1NzA1LUh4elIwLV8xU1Z5LXZlbkRSTXdHdHkxR3AzUG1QYWcwa0VtdTZCaklRbTV5Ml9rV2NXZlhxRG94RW5ZQ0dscXluMzIyeGpCblM5amxVdWJqMW1mY3dENlQxY0NhOXRranZPMzBHY0txRy1yT3ZqdnNmYWYwV1NZOVFvc3FBbTFRUHBiRmU2TlRkT2hnVmlvUHc?oc=5,2026-04-08T19:05:55
CL-000189,INCIDENT,SP-001,UNKNOWN,systems,Distribution Operations,2026-03-23,2026-03-23,EV-817F9684B0,1,EV-817F9684B0,news,Weak,,,UNKNOWN affecting systems in Distribution Operations.,0.5,MSDynamicsWorld.com,https://news.google.com/rss/articles/CBMiiAFBVV95cUxON0lFTDh2NUFyVGZueC1xX3NtS0FvdFFfSkdTWFEtTFVpMVJwLUMzMUVOXzd3eGVCRXRFSHpiMWhSVzA5U1BuYi1JZ3ljMk9UQVU2MTFVTnBQWEljaVJLVl9CLV85MmQxUVdsYXg0TkN5TG1ESmp4TlRzdUZMdUktdk1pdzc3SFZB?oc=5,2026-04-08T19:05:55
CL-000190,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-03-23,2026-03-23,EV-C5108F96B6,1,EV-C5108F96B6,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,Anadolu Ajansı,https://news.google.com/rss/articles/CBMipAFBVV95cUxQYW9iUkZZQTc1eWpnT3F3b1N0QjNuZkJLV29sMXZOa3hqZlBpR0xXeGJsRG8tRGxOdmlVQU9UZjV2QUtycG5palphVkdwNEVVd09oXzRoMlhzWm9udmFmdDBuOERJV056a1ltNHp0Mld0MGxLci1mUUctVXNVdTFIZHZVai1zNzdvQ05mY29rX09BQnc4VGRqVDJqaFprbkNlT2lhWA?oc=5,2026-04-08T19:05:55
CL-000191,INCIDENT,SP-010,UNKNOWN,region,Physical Infrastructure,2026-03-24,2026-03-24,EV-74DDBD03CF,1,EV-74DDBD03CF,news,Weak,,,UNKNOWN affecting region in Physical Infrastructure.,0.5,Data Center Dynamics,https://news.google.com/rss/articles/CBMi3gFBVV95cUxNdWgzTHA1amVJSGczb0hFdkJRa0I1SVVpTXNsZVctNDV4LUxzZURIbWhFQlBibHU2UWx6Mm5jOVk0QThkbkJMdFF6VEtqSWVORS14Vk1KRGhXZ3hVQ1FSaWU0dzR2dnpRTXBndTB1SzNKYkgzdG5rT19NNzNpZEtLOWpmTC1pSHlRUWNtVWNuT1RQNFk3eW43dlBIbFdKczlVLXItQXZ2MWphb1JIS0EwX3pYLW5HeEtOeVNYdW5sSTFPeUVuWVdPdmFPWmlVYVRUa0Y0WnNLaDhGUEppYWc?oc=5,2026-04-08T19:05:55
CL-000192,INCIDENT,SP-011,UNKNOWN,UNKNOWN,Compliance & Governance,2026-03-24,2026-03-24,EV-409C43F44F,1,EV-409C43F44F,news,Weak,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.,0.5,Stuff,https://news.google.com/rss/articles/CBMipwFBVV95cUxOakw0dkVRVVI3U3FhWDhWXzZhUUZnRk9tY21RUkN3a3B4Ums2UUdrVHVsa21GM0RnUEtyeVpKOEh0d1RHWTFOZmV3ZXpfOUZuX0JCVGp0YXdQX2RiY3UyUlZiX2VGOExUNDZWSERrUThQSUNDVE9qb0VBZFJXeTlYWVd5ODA0RVZTN1V5UkhiSjdfV2xjQlA5ZWxaSm4tbmw0ZF9HMjhHVQ?oc=5,2026-04-08T19:05:55
CL-000193,INCIDENT,SP-008,SECURITY_BREACH,systems,Vendor Risk,2026-03-25,2026-03-25,EV-9370238B3D,1,EV-9370238B3D,news,Weak,,breach,SECURITY_BREACH affecting systems in Vendor Risk.,0.85,The HIPAA Journal,https://news.google.com/rss/articles/CBMifEFVX3lxTE9PZGVMZmE5MjBLdUl4WGc4eU15QTVXQjg2UGczUGExN2JYaW1fZ2VyWGtFQUhQc0NORWMyNVBQQXVmQWRMS2hpZjZYWkNJV3duTXFWa1haX2NvWHJDQkVMdWRfZnZicjVSbkdTdzVHV2htWWkxLS1kYS1maFo?oc=5,2026-04-08T19:05:55
